tNotaCredito;tItem;tDocumento;tCodigoProducto;nPrecioNeto;nPrecioImpuesto1;nPrecioImpuesto2;nPrecioImpuesto3;nPrecioVenta;nPrecioOficial;nRecargo;nDescuento;nCantidad;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;tGuia;nDescuentoNeto;nLey1;tAplicaExoneracion;tAplicaInafectacion;tDocumentoAnticipo
D00130000000797;3;B00130000046593;2382;20,47244094;3,68503937;1,842519685;0;26;26;0;0;1;3,68503937;1,842519685;0;26;NULL;NULL;0;NULL;NULL;NULL
D00130000000797;2;B00130000046593;86;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000797;1;B00130000046593;1408;35,43307087;6,377952756;3,188976378;0;45;45;0;0;1;6,377952756;3,188976378;0;45;NULL;NULL;0;NULL;NULL;NULL
D00130000000796;2;B00130000046589;1820;47,24409449;8,503937008;4,251968504;0;60;60;0;0;2;17,00787402;8,503937008;0;120;NULL;NULL;0;NULL;NULL;NULL
D00130000000796;1;B00130000046589;972;12,5984252;2,267716535;1,133858268;0;16;16;0;0;1;2,267716535;1,133858268;0;16;NULL;NULL;0;NULL;NULL;NULL
D00130000000795;1;B00130000046630;86;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000794;1;B00130000046568;6;70,86614173;12,75590551;6,377952756;0;90;90;0;0;1;12,75590551;6,377952756;0;90;NULL;NULL;0;NULL;NULL;NULL
D00130000000793;2;B00130000046364;2176;18,03149606;3,245669291;1,622834646;0;22,9;22,9;0;0;1;3,245669291;1,622834646;0;22,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000793;1;B00130000046364;2136;17,24409449;3,103937008;1,551968504;0;21,9;21,9;0;0;1;3,103937008;1,551968504;0;21,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000792;1;B00130000046227;1405;25,19685039;4,535433071;2,267716535;0;32;32;0;0;1;4,535433071;2,267716535;0;32;NULL;NULL;0;NULL;NULL;NULL
D00130000000791;1;B00130000046223;2409;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000790;1;B00130000046188;6;70,86614173;12,75590551;6,377952756;0;90;90;0;0;1;12,75590551;6,377952756;0;90;NULL;NULL;0;NULL;NULL;NULL
D00130000000789;1;B00130000046145;1523;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000788;1;B00130000046040;1631;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000787;1;B00130000046025;2413;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000786;1;B00130000045975;6;70,86614173;12,75590551;6,377952756;0;90;90;0;0;1;12,75590551;6,377952756;0;90;NULL;NULL;0;NULL;NULL;NULL
D00130000000785;2;B00130000045900;2139;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000785;1;B00130000045900;2146;20,39370079;3,670866142;1,835433071;0;25,9;25,9;0;0;1;3,670866142;1,835433071;0;25,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000784;1;B00130000045914;2131;15,66929134;2,820472441;1,41023622;0;19,9;19,9;0;0;1;2,820472441;1,41023622;0;19,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000783;2;B00130000045905;2133;14,09448819;2,537007874;1,268503937;0;17,9;17,9;0;0;1;2,537007874;1,268503937;0;17,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000783;1;B00130000045905;2139;32,04724409;5,768503937;2,884251969;0;40,7;40,7;0;0;1;5,768503937;2,884251969;0;40,7;NULL;NULL;0;NULL;NULL;NULL
D00130000000782;2;B00130000045884;2410;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000782;1;B00130000045884;2653;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000781;1;B00130000045737;2531;41,65354331;7,497637795;3,748818898;0;52,9;52,9;0;0;1;7,497637795;3,748818898;0;52,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000780;2;B00130000045733;2138;19,60629921;3,529133858;1,764566929;0;24,9;24,9;0;0;1;3,529133858;1,764566929;0;24,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000780;1;B00130000045733;2133;14,09448819;2,537007874;1,268503937;0;17,9;17,9;0;0;3;7,611023622;3,805511811;0;53,7;NULL;NULL;0;NULL;NULL;NULL
D00130000000779;3;B00130000045708;86;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000779;2;B00130000045708;2337;9,448818898;1,700787402;0,850393701;0;12;12;0;0;1;1,700787402;0,850393701;0;12;NULL;NULL;0;NULL;NULL;NULL
D00130000000779;1;B00130000045708;971;12,5984252;2,267716535;1,133858268;0;16;16;0;0;1;2,267716535;1,133858268;0;16;NULL;NULL;0;NULL;NULL;NULL
D00130000000778;3;B00130000045698;461;7,086614173;1,275590551;0,637795276;0;9;9;0;0;1;1,275590551;0,637795276;0;9;NULL;NULL;0;NULL;NULL;NULL
D00130000000778;2;B00130000045698;104;6,299212598;1,133858268;0,566929134;0;8;8;0;0;1;1,133858268;0,566929134;0;8;NULL;NULL;0;NULL;NULL;NULL
D00130000000778;1;B00130000045698;2379;7,086614173;1,275590551;0,637795276;0;9;9;0;0;1;1,275590551;0,637795276;0;9;NULL;NULL;0;NULL;NULL;NULL
D00130000000777;3;B00130000045666;1272;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;1;4,096062992;2,048031496;0;28,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000777;2;B00130000045666;1273;18,20472441;3,276850394;1,638425197;0;23,12;28,9;0;5,78;1;3,276850394;1,638425197;0;23,12;NULL;NULL;0;NULL;NULL;NULL
D00130000000777;1;B00130000045666;1275;18,20472441;3,276850394;1,638425197;0;23,12;28,9;0;5,78;1;3,276850394;1,638425197;0;23,12;NULL;NULL;0;NULL;NULL;NULL
D00130000000776;3;B00130000045665;1980;35,35433071;6,363779528;3,181889764;0;44,9;44,9;0;0;1;6,363779528;3,181889764;0;44,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000776;2;B00130000045665;1273;18,20472441;3,276850394;1,638425197;0;23,12;28,9;0;5,78;2;6,553700787;3,276850394;0;46,24;NULL;NULL;0;NULL;NULL;NULL
D00130000000776;1;B00130000045665;1275;18,20472441;3,276850394;1,638425197;0;23,12;28,9;0;5,78;2;6,553700787;3,276850394;0;46,24;NULL;NULL;0;NULL;NULL;NULL
D00130000000775;1;B00130000045635;2144;26,61417323;4,790551181;2,395275591;0;33,8;33,8;0;0;1;4,790551181;2,395275591;0;33,8;NULL;NULL;0;NULL;NULL;NULL
D00130000000774;1;B00130000045582;1826;6,299212598;1,133858268;0,566929134;0;8;8;0;0;4;4,535433071;2,267716535;0;32;NULL;NULL;0;NULL;NULL;NULL
D00130000000773;3;B00130000045566;544;19,68503937;3,543307087;1,771653543;0;25;25;0;0;1;3,543307087;1,771653543;0;25;NULL;NULL;0;NULL;NULL;NULL
D00130000000773;2;B00130000045566;1273;13,65354331;2,457637795;1,228818898;0;17,34;28,9;0;11,56;2;4,915275591;2,457637795;0;34,68;NULL;NULL;0;NULL;NULL;NULL
D00130000000773;1;B00130000045566;1275;13,65354331;2,457637795;1,228818898;0;17,34;28,9;0;11,56;2;4,915275591;2,457637795;0;34,68;NULL;NULL;0;NULL;NULL;NULL
D00130000000772;1;B00130000045512;2412;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;2;14,14488189;7,072440945;0;99,8;NULL;NULL;0;NULL;NULL;NULL
D00130000000771;3;B00130000045530;544;19,68503937;3,543307087;1,771653543;0;25;25;0;0;1;3,543307087;1,771653543;0;25;NULL;NULL;0;NULL;NULL;NULL
D00130000000771;2;B00130000045530;1273;27,30708661;4,915275591;2,457637795;0;34,68;40,46;0;5,78;2;9,830551181;4,915275591;0;69,36;NULL;NULL;0;NULL;NULL;NULL
D00130000000771;1;B00130000045530;1275;27,30708661;4,915275591;2,457637795;0;34,68;40,46;0;5,78;2;9,830551181;4,915275591;0;69,36;NULL;NULL;0;NULL;NULL;NULL
D00130000000770;3;B00130000045529;544;19,68503937;3,543307087;1,771653543;0;25;25;0;0;1;3,543307087;1,771653543;0;25;NULL;NULL;0;NULL;NULL;NULL
D00130000000770;2;B00130000045529;1273;6,826771654;1,228818898;0,614409449;0;8,67;11,56;0;2,89;2;2,457637795;1,228818898;0;17,34;NULL;NULL;0;NULL;NULL;NULL
D00130000000770;1;B00130000045529;1275;6,826771654;1,228818898;0,614409449;0;8,67;11,56;0;2,89;2;2,457637795;1,228818898;0;17,34;NULL;NULL;0;NULL;NULL;NULL
D00130000000769;3;B00130000045528;544;19,68503937;3,543307087;1,771653543;0;25;25;0;0;1;3,543307087;1,771653543;0;25;NULL;NULL;0;NULL;NULL;NULL
D00130000000769;2;B00130000045528;1273;6,826771654;1,228818898;0,614409449;0;8,67;14,45;0;5,78;2;2,457637795;1,228818898;0;17,34;NULL;NULL;0;NULL;NULL;NULL
D00130000000769;1;B00130000045528;1275;6,826771654;1,228818898;0,614409449;0;8,67;14,45;0;5,78;2;2,457637795;1,228818898;0;17,34;NULL;NULL;0;NULL;NULL;NULL
D00130000000768;3;B00130000045527;544;19,68503937;3,543307087;1,771653543;0;25;25;0;0;1;3,543307087;1,771653543;0;25;NULL;NULL;0;NULL;NULL;NULL
D00130000000768;2;B00130000045527;1273;13,65354331;2,457637795;1,228818898;0;17,34;20,23;0;2,89;2;4,915275591;2,457637795;0;34,68;NULL;NULL;0;NULL;NULL;NULL
D00130000000768;1;B00130000045527;1275;13,65354331;2,457637795;1,228818898;0;17,34;20,23;0;2,89;2;4,915275591;2,457637795;0;34,68;NULL;NULL;0;NULL;NULL;NULL
D00130000000767;3;B00130000045523;544;19,68503937;3,543307087;1,771653543;0;25;25;0;0;1;3,543307087;1,771653543;0;25;NULL;NULL;0;NULL;NULL;NULL
D00130000000767;2;B00130000045523;1273;13,65354331;2,457637795;1,228818898;0;17,34;23,12;0;5,78;2;4,915275591;2,457637795;0;34,68;NULL;NULL;0;NULL;NULL;NULL
D00130000000767;1;B00130000045523;1275;13,65354331;2,457637795;1,228818898;0;17,34;23,12;0;5,78;2;4,915275591;2,457637795;0;34,68;NULL;NULL;0;NULL;NULL;NULL
D00130000000766;2;B00130000045522;2146;20,39370079;3,670866142;1,835433071;0;25,9;25,9;0;0;1;3,670866142;1,835433071;0;25,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000766;1;B00130000045522;2139;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000765;1;B00130000045535;2638;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000764;3;B00130000045502;1272;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;1;4,096062992;2,048031496;0;28,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000764;2;B00130000045502;1273;13,65354331;2,457637795;1,228818898;0;17,34;28,9;0;11,56;2;4,915275591;2,457637795;0;34,68;NULL;NULL;0;NULL;NULL;NULL
D00130000000764;1;B00130000045502;1275;13,65354331;2,457637795;1,228818898;0;17,34;28,9;0;11,56;2;4,915275591;2,457637795;0;34,68;NULL;NULL;0;NULL;NULL;NULL
D00130000000763;3;B00130000045503;1272;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;1;4,096062992;2,048031496;0;28,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000763;2;B00130000045503;1273;18,20472441;3,276850394;1,638425197;0;23,12;28,9;0;5,78;1;3,276850394;1,638425197;0;23,12;NULL;NULL;0;NULL;NULL;NULL
D00130000000763;1;B00130000045503;1275;18,20472441;3,276850394;1,638425197;0;23,12;28,9;0;5,78;1;3,276850394;1,638425197;0;23,12;NULL;NULL;0;NULL;NULL;NULL
D00130000000762;1;B00130000045469;2655;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000761;3;B00130000045462;1707;47,24409449;8,503937008;4,251968504;0;60;60;0;0;1;8,503937008;4,251968504;0;60;NULL;NULL;0;NULL;NULL;NULL
D00130000000761;2;B00130000045462;1503;51,18110236;9,212598425;4,606299213;0;65;65;0;0;1;9,212598425;4,606299213;0;65;NULL;NULL;0;NULL;NULL;NULL
D00130000000761;1;B00130000045462;1700;47,24409449;8,503937008;4,251968504;0;60;60;0;0;1;8,503937008;4,251968504;0;60;NULL;NULL;0;NULL;NULL;NULL
D00130000000760;1;B00130000045391;2402;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000759;1;B00130000045307;86;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000758;2;B00130000045414;2144;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000758;1;B00130000045414;2146;20,39370079;3,670866142;1,835433071;0;25,9;25,9;0;0;1;3,670866142;1,835433071;0;25,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000757;1;B00130000045354;2418;13,30708661;2,395275591;1,197637795;0;16,9;16,9;0;0;1;2,395275591;1,197637795;0;16,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000756;1;B00130000045310;2139;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000755;2;B00130000045273;2144;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000755;1;B00130000045273;2148;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000754;2;B00130000045263;2148;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000754;1;B00130000045263;2131;15,66929134;2,820472441;1,41023622;0;19,9;19,9;0;0;1;2,820472441;1,41023622;0;19,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000753;3;B00130000045261;1272;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;3;12,28818898;6,144094488;0;86,7;NULL;NULL;0;NULL;NULL;NULL
D00130000000753;2;B00130000045261;1273;18,20472441;3,276850394;1,638425197;0;23,12;28,9;0;5,78;1;3,276850394;1,638425197;0;23,12;NULL;NULL;0;NULL;NULL;NULL
D00130000000753;1;B00130000045261;1275;18,20472441;3,276850394;1,638425197;0;23,12;28,9;0;5,78;1;3,276850394;1,638425197;0;23,12;NULL;NULL;0;NULL;NULL;NULL
D00130000000752;1;B00130000045221;2178;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000751;1;B00130000045216;2149;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000750;2;B00130000045074;2151;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000750;1;B00130000045074;2131;15,66929134;2,820472441;1,41023622;0;19,9;19,9;0;0;1;2,820472441;1,41023622;0;19,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000749;2;B00130000045057;121;19,60629921;3,529133858;1,764566929;0;24,9;24,9;0;0;1;3,529133858;1,764566929;0;24,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000749;1;B00130000045057;2419;13,30708661;2,395275591;1,197637795;0;16,9;16,9;0;0;1;2,395275591;1,197637795;0;16,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000748;3;B00130000044955;468;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000748;2;B00130000044955;1273;18,20472441;3,276850394;1,638425197;0;23,12;28,9;0;5,78;1;3,276850394;1,638425197;0;23,12;NULL;NULL;0;NULL;NULL;NULL
D00130000000748;1;B00130000044955;1275;18,20472441;3,276850394;1,638425197;0;23,12;28,9;0;5,78;1;3,276850394;1,638425197;0;23,12;NULL;NULL;0;NULL;NULL;NULL
D00130000000747;3;B00130000044865;1273;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;1;4,096062992;2,048031496;0;28,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000747;2;B00130000044865;468;18,99212598;3,418582677;1,709291339;0;24,12;29,9;0;5,78;1;3,418582677;1,709291339;0;24,12;NULL;NULL;0;NULL;NULL;NULL
D00130000000747;1;B00130000044865;1272;18,20472441;3,276850394;1,638425197;0;23,12;28,9;0;5,78;1;3,276850394;1,638425197;0;23,12;NULL;NULL;0;NULL;NULL;NULL
D00130000000746;3;B00130000044863;1273;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;1;4,096062992;2,048031496;0;28,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000746;2;B00130000044863;468;23,54330709;4,237795276;2,118897638;0;29,9;35,68;0;5,78;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000746;1;B00130000044863;1272;22,75590551;4,096062992;2,048031496;0;28,9;34,68;0;5,78;1;4,096062992;2,048031496;0;28,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000745;1;B00130000044841;2101;66,92913386;12,04724409;6,023622047;0;85;85;0;0;1;12,04724409;6,023622047;0;85;NULL;NULL;0;NULL;NULL;NULL
D00130000000744;1;B00130000044843;2100;66,92913386;12,04724409;6,023622047;0;85;85;0;0;1;12,04724409;6,023622047;0;85;NULL;NULL;0;NULL;NULL;NULL
D00130000000743;3;B00130000044857;1273;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;1;4,096062992;2,048031496;0;28,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000743;2;B00130000044857;468;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000743;1;B00130000044857;1272;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;1;4,096062992;2,048031496;0;28,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000742;3;B00130000044829;2638;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000742;2;B00130000044829;1273;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;1;4,096062992;2,048031496;0;28,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000742;1;B00130000044829;1275;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;1;4,096062992;2,048031496;0;28,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000741;2;B00130000044800;2146;20,39370079;3,670866142;1,835433071;0;25,9;25,9;0;0;1;3,670866142;1,835433071;0;25,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000741;1;B00130000044800;2144;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000740;1;B00130000044726;2653;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000739;2;B00130000044698;461;7,086614173;1,275590551;0,637795276;0;9;9;0;0;1;1,275590551;0,637795276;0;9;NULL;NULL;0;NULL;NULL;NULL
D00130000000739;1;B00130000044698;510;7,086614173;1,275590551;0,637795276;0;9;9;0;0;1;1,275590551;0,637795276;0;9;NULL;NULL;0;NULL;NULL;NULL
D00130000000738;2;B00130000044683;2146;20,39370079;3,670866142;1,835433071;0;25,9;25,9;0;0;1;3,670866142;1,835433071;0;25,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000738;1;B00130000044683;2144;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000737;2;B00130000044629;2417;13,30708661;2,395275591;1,197637795;0;16,9;16,9;0;0;1;2,395275591;1,197637795;0;16,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000737;1;B00130000044629;1405;25,19685039;4,535433071;2,267716535;0;32;32;0;0;1;4,535433071;2,267716535;0;32;NULL;NULL;0;NULL;NULL;NULL
D00130000000736;2;B00130000044609;2151;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000736;1;B00130000044609;2153;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000735;2;B00130000044607;2169;14,88188976;2,678740157;1,339370079;0;18,9;18,9;0;0;1;2,678740157;1,339370079;0;18,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000735;1;B00130000044607;2148;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000734;3;B00130000044552;555;4,724409449;0,850393701;0,42519685;0;6;6;0;0;1;0,850393701;0,42519685;0;6;NULL;NULL;0;NULL;NULL;NULL
D00130000000734;2;B00130000044552;1273;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;1;4,096062992;2,048031496;0;28,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000734;1;B00130000044552;1272;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;1;4,096062992;2,048031496;0;28,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000733;2;B00130000044463;555;4,724409449;0,850393701;0,42519685;0;6;6;0;0;1;0,850393701;0,42519685;0;6;NULL;NULL;0;NULL;NULL;NULL
D00130000000733;1;B00130000044463;2151;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000732;4;B00130000044293;2384;13,30708661;2,395275591;1,197637795;0;16,9;16,9;0;0;1;2,395275591;1,197637795;0;16,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000732;3;B00130000044293;2421;13,30708661;2,395275591;1,197637795;0;16,9;16,9;0;0;1;2,395275591;1,197637795;0;16,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000732;2;B00130000044293;2386;13,30708661;2,395275591;1,197637795;0;16,9;16,9;0;0;1;2,395275591;1,197637795;0;16,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000732;1;B00130000044293;2390;13,30708661;2,395275591;1,197637795;0;16,9;16,9;0;0;1;2,395275591;1,197637795;0;16,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000731;2;B00130000044071;555;4,724409449;0,850393701;0,42519685;0;6;6;0;0;1;0,850393701;0,42519685;0;6;NULL;NULL;0;NULL;NULL;NULL
D00130000000731;1;B00130000044071;2634;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000730;4;B00130000044272;555;4,724409449;0,850393701;0,42519685;0;6;6;0;0;1;0,850393701;0,42519685;0;6;NULL;NULL;0;NULL;NULL;NULL
D00130000000730;3;B00130000044272;2139;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000730;2;B00130000044272;2174;11,73228346;2,111811024;1,055905512;0;14,9;14,9;0;0;1;2,111811024;1,055905512;0;14,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000730;1;B00130000044272;2158;9,37007874;1,686614173;0,843307087;0;11,9;11,9;0;0;1;1,686614173;0,843307087;0;11,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000729;1;B00130000044377;406;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000728;2;B00130000044202;555;4,724409449;0,850393701;0,42519685;0;6;6;0;0;1;0,850393701;0,42519685;0;6;NULL;NULL;0;NULL;NULL;NULL
D00130000000728;1;B00130000044202;2420;13,30708661;2,395275591;1,197637795;0;16,9;16,9;0;0;1;2,395275591;1,197637795;0;16,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000727;2;B00130000044153;555;4,724409449;0,850393701;0,42519685;0;6;6;0;0;1;0,850393701;0,42519685;0;6;NULL;NULL;0;NULL;NULL;NULL
D00130000000727;1;B00130000044153;86;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000726;2;B00130000044125;1590;40,94488189;7,37007874;3,68503937;0;52;52;0;0;1;7,37007874;3,68503937;0;52;NULL;NULL;0;NULL;NULL;NULL
D00130000000726;1;B00130000044125;1599;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000725;3;B00130000044274;1970;10,15748031;1,828346457;0,914173228;0;12,9;12,9;0;0;1;1,828346457;0,914173228;0;12,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000725;2;B00130000044274;1838;7,086614173;1,275590551;0,637795276;0;9;9;0;0;1;1,275590551;0,637795276;0;9;NULL;NULL;0;NULL;NULL;NULL
D00130000000725;1;B00130000044274;1594;10,94488189;1,97007874;0,98503937;0;13,9;13,9;0;0;1;1,97007874;0,98503937;0;13,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000724;2;B00130000044096;555;4,724409449;0,850393701;0,42519685;0;6;6;0;0;1;0,850393701;0,42519685;0;6;NULL;NULL;0;NULL;NULL;NULL
D00130000000724;1;B00130000044096;1936;77,16535433;13,88976378;6,94488189;0;98;98;0;0;1;13,88976378;6,94488189;0;98;NULL;NULL;0;NULL;NULL;NULL
D00130000000723;1;B00130000043997;145;6,299212598;1,133858268;0,566929134;0;8;8;0;0;9;10,20472441;5,102362205;0;72;NULL;NULL;0;NULL;NULL;NULL
D00130000000722;1;B00130000044063;2424;13,30708661;2,395275591;1,197637795;0;16,9;16,9;0;0;1;2,395275591;1,197637795;0;16,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000721;2;B00130000044050;461;7,086614173;1,275590551;0,637795276;0;9;9;0;0;1;1,275590551;0,637795276;0;9;NULL;NULL;0;NULL;NULL;NULL
