tCodigoPedido;tItem;tTipoPedido;tCodigoProducto;tCodigoGrupo;tCodigoSubGrupo;tMoneda;nPrecioNeto;nPrecioImpuesto1;nPrecioImpuesto2;nPrecioImpuesto3;nPrecioVenta;nRecargo;nDescuento;nPrecioOficial;nCantidad;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;tObservacion;tCortesia;lImprime;tEstadoItem;tArea;lCombinacion;nCombinacion;lImprimeArea;tFacturado;tDocumento;lTransferido;tComanda;fregistro;tmozod;tusuariod;nInsumo;nGasto;nManoObra;nOrden;lCorte;tPosicion;fEnvio;nEnvio;tUnidadNegocio;tOferta;tAutorizaOferta;tSubalmacen;lRegistroVenta;fDiaContable;lAtendidoC;fAtendidoC;tUsuarioAtendio;lCantadoC;fCantadoC;lTipoEnvio;tGuiaTransporte;tCodigoEtiqueta;tCajaD;lNoCantado;tUsuarioAutorizaEnvio;tPerfilUsuarioAutoriza;tAplicaExoneracion;tAplicaInafectacion;tDocumentoAnticipo
2500051638;2;3;2582;6;610;NULL;0,000697674;0,000125581;7,67E-05;0;0,0009;0;8,9991;9;7;0,00087907;0,000537209;0;0,0063;ELLOS TRAEN SUS VASOS;;1;N;3;0;0;1;P;B00101000150677;NULL;;02/07/2025 21:47;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 21:47:59.407;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:47:59.400;0;NULL;NULL;11;0;;;0;0;NULL
2500051638;1;3;365;17;1701;NULL;0,002713178;0,000488372;0,00029845;0;0,0035;0;34,9965;35;1;0,000488372;0,00029845;0;0,0035;NULL;;1;N;2;0;0;1;P;B00101000150677;NULL;;02/07/2025 21:47;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 21:47:59.407;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:47:59.400;0;NULL;NULL;11;0;;;0;0;NULL
2500051637;1;3;110;17;1701;NULL;27,13178295;4,88372093;2,984496124;0;35;0;0;35;1;4,88372093;2,984496124;0;35;NULL;NULL;1;N;2;0;0;1;P;B00101000150667;NULL;;02/07/2025 21:40;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 21:40:21.810;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:40:21.800;0;NULL;NULL;11;0;;;0;0;NULL
2500051636;2;1;180;14;1412;NULL;19,30232558;3,474418605;2,123255814;0;24,9;0;0;24,9;1;3,474418605;2,123255814;0;24,9;NULL;NULL;1;N;1;0;0;1;P;B00101000150668;NULL;;02/07/2025 21:34;91;CAJA;0;0;0;1;NULL;NULL;2025-07-02 21:34:02.013;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:34:02.010;0;NULL;NULL;15;0;;;0;0;NULL
2500051636;1;1;213;6;610;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;3;0;0;1;P;B00101000150668;NULL;;02/07/2025 21:34;91;CAJA;0;0;0;1;NULL;NULL;2025-07-02 21:34:02.013;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:34:02.010;0;NULL;NULL;15;0;;;0;0;NULL
2500051635;5;3;1512;6;608;NULL;6,201550388;1,11627907;0,682170543;0;8;0;0;8;1;1,11627907;0,682170543;0;8;NULL;NULL;1;N;3;0;0;1;P;B00101000150666;NULL;;02/07/2025 21:33;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 21:32:45.993;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:32:45.990;0;NULL;NULL;11;0;;;0;0;NULL
2500051635;4;3;1949;17;1708;NULL;19,30232558;3,474418605;2,123255814;0;24,9;0;0;24,9;1;3,474418605;2,123255814;0;24,9;NULL;NULL;1;N;2;0;0;1;P;B00101000150666;NULL;;02/07/2025 21:32;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 21:31:43.107;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:31:43.100;0;NULL;NULL;11;0;;;0;0;NULL
2500051635;3;3;121;17;1708;NULL;19,30232558;3,474418605;2,123255814;0;24,9;0;0;24,9;1;3,474418605;2,123255814;0;24,9;NULL;NULL;1;N;2;0;0;1;P;B00101000150666;NULL;;02/07/2025 21:32;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 21:31:43.107;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:31:43.100;0;NULL;NULL;11;0;;;0;0;NULL
2500051635;2;3;2567;14;1410;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;1;1,395348837;0,852713178;0;10;NULL;NULL;1;N;1;0;0;1;P;B00101000150666;NULL;;02/07/2025 21:31;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 21:31:43.107;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:31:43.100;0;NULL;NULL;11;0;;;0;0;NULL
2500051635;1;3;2566;14;1410;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;2;2,790697674;1,705426357;0;20;NULL;NULL;1;N;1;0;0;1;P;B00101000150666;NULL;;02/07/2025 21:31;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 21:31:43.107;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:31:43.100;0;NULL;NULL;11;0;;;0;0;NULL
2500051634;1;3;2567;14;1410;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;2;2,790697674;1,705426357;0;20;NULL;NULL;1;N;1;0;0;1;P;B00101000150665;NULL;;02/07/2025 21:30;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 21:29:37.593;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:29:37.587;0;NULL;NULL;11;0;;;0;0;NULL
2500051633;1;4;2147;14;1405;;14,65116279;2,637209302;1,611627907;0;18,9;0;0;18,9;1;2,637209302;1,611627907;0;18,9;;;1;N;6;0;0;1;P;B00130000058223;0;;02/07/2025 21:24;;WSInforest;0;0;0;0;0;;2025-07-02 21:24:22.430;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051632;3;2;1357;17;1706;;38,68217054;6,962790698;4,25503876;0;49,9;0;0;49,9;1;6,962790698;4,25503876;0;49,9;Felices 30;;1;N;2;0;0;1;P;B00130000058222;0;;02/07/2025 21:22;;WSInforest;0;0;0;0;0;;2025-07-02 21:21:59.867;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051632;2;2;1499;17;1706;;41,00775194;7,381395349;4,510852713;0;52,9;0;0;52,9;1;7,381395349;4,510852713;0;52,9;Felices 70;;1;N;5;0;0;1;P;B00130000058222;0;;02/07/2025 21:22;;WSInforest;0;0;0;0;0;;2025-07-02 21:21:59.867;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051632;1;2;544;17;1702;;19,37984496;3,488372093;2,131782946;0;25;0;0;25;1;3,488372093;2,131782946;0;25;;;1;N;2;0;0;1;P;B00130000058222;0;;02/07/2025 21:22;;WSInforest;0;0;0;0;0;;2025-07-02 21:21:59.867;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051631;1;3;2395;17;1702;NULL;5,23255814;0,941860465;0,575581395;0;6,75;0;2,25;9;1;0,941860465;0,575581395;0;6,75;FROSTING APARTE;;1;N;2;0;0;1;P;B00101000150671;NULL;;02/07/2025 21:21;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 21:21:18.283;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:21:18.273;0;NULL;NULL;11;0;;;0;0;NULL
2500051630;1;4;2385;17;1702;;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;;;1;N;2;0;0;1;P;B00130000058221;0;;02/07/2025 21:20;;WSInforest;0;0;0;0;0;;2025-07-02 21:20:01.357;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051629;1;3;461;17;1704;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;2;0;0;1;P;B00101000150664;NULL;;02/07/2025 21:14;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 21:14:05.177;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:14:05.170;0;NULL;NULL;11;0;;;0;0;NULL
2500051628;3;2;555;9;901;;4,651162791;0,837209302;0,511627907;0;6;0;0;6;1;0,837209302;0,511627907;0;6;;;1;N;3;0;0;1;P;B00130000058220;0;;02/07/2025 21:12;;WSInforest;0;0;0;0;0;;2025-07-02 21:12:18.683;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051628;2;2;2717;14;1412;;16,97674419;3,055813953;1,86744186;0;21,9;0;0;21,9;1;3,055813953;1,86744186;0;21,9;;;1;N;6;0;0;1;P;B00130000058220;0;;02/07/2025 21:12;;WSInforest;0;0;0;0;0;;2025-07-02 21:12:18.683;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051628;1;2;2716;14;1412;;16,97674419;3,055813953;1,86744186;0;21,9;0;0;21,9;1;3,055813953;1,86744186;0;21,9;;;1;N;6;0;0;1;P;B00130000058220;0;;02/07/2025 21:12;;WSInforest;0;0;0;0;0;;2025-07-02 21:12:18.683;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051627;1;4;2414;17;1706;;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;;;1;N;2;0;0;1;P;B00130000058219;0;;02/07/2025 21:10;;WSInforest;0;0;0;0;0;;2025-07-02 21:09:52.070;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051626;2;3;2395;17;1702;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;LLEVAR;NULL;1;N;2;0;0;1;P;B00A12000003437;NULL;;02/07/2025 21:34;0;CAJA;0;0;0;1;NULL;NULL;2025-07-02 21:33:43.060;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:33:43.057;0;NULL;NULL;15;0;;;0;0;NULL
2500051626;1;3;2617;6;609;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;3;0;0;1;P;B00A12000003437;NULL;;02/07/2025 21:08;0;CAJA;0;0;0;1;NULL;NULL;2025-07-02 21:08:15.477;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:08:15.467;0;NULL;NULL;15;0;;;0;0;NULL
2500051625;1;4;2360;20;2003;;20,07751938;3,613953488;2,208527132;0;25,9;0;0;25,9;2;7,227906977;4,417054264;0;51,8;;;1;N;2;0;0;1;P;B00130000058218;0;;02/07/2025 21:05;;WSInforest;0;0;0;0;0;;2025-07-02 21:05:01.290;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051624;2;3;2392;17;1702;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;2;0;0;1;P;B00101000150663;NULL;;02/07/2025 21:03;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 21:03:35.760;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:03:35.743;0;NULL;NULL;11;0;;;0;0;NULL
2500051624;1;3;2381;17;1705;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;2;0;0;1;P;B00101000150663;NULL;;02/07/2025 21:03;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 21:03:35.760;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 21:03:35.743;0;NULL;NULL;11;0;;;0;0;NULL
2500051623;3;4;2717;14;1412;;16,97674419;3,055813953;1,86744186;0;21,9;0;0;21,9;1;3,055813953;1,86744186;0;21,9;;;1;N;6;0;0;1;P;B00130000058217;0;;02/07/2025 20:58;;WSInforest;0;0;0;0;0;;2025-07-02 20:57:37.260;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051623;2;4;2157;17;1704;;7,674418605;1,381395349;0,844186047;0;9,9;0;0;9,9;1;1,381395349;0,844186047;0;9,9;;;1;N;6;0;0;1;P;B00130000058217;0;;02/07/2025 20:58;;WSInforest;0;0;0;0;0;;2025-07-02 20:57:37.260;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051623;1;4;2148;14;1405;;23,17829457;4,172093023;2,549612403;0;29,9;0;0;29,9;1;4,172093023;2,549612403;0;29,9;;;1;N;6;0;0;1;P;B00130000058217;0;;02/07/2025 20:58;;WSInforest;0;0;0;0;0;;2025-07-02 20:57:37.260;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051622;5;3;2336;18;1807;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;1;1,395348837;0,852713178;0;10;NULL;NULL;1;N;4;0;0;1;P;F00101000010354;NULL;;02/07/2025 21:00;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 20:59:47.663;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:59:47.660;0;NULL;NULL;11;0;;;0;0;NULL
2500051622;4;3;1501;4;417;NULL;46,51162791;8,372093023;5,11627907;0;60;0;0;60;1;8,372093023;5,11627907;0;60;NULL;NULL;1;N;1;0;0;1;P;F00101000010354;NULL;;02/07/2025 20:59;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 20:59:47.663;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:59:47.660;0;NULL;NULL;11;0;;;0;0;NULL
2500051622;3;3;1129;4;416;NULL;40,31007752;7,255813953;4,434108527;0;52;0;0;52;1;7,255813953;4,434108527;0;52;NULL;NULL;1;N;2;0;0;1;P;F00101000010354;NULL;;02/07/2025 20:59;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 20:59:47.663;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:59:47.660;0;NULL;NULL;11;0;;;0;0;NULL
2500051622;2;3;555;9;901;NULL;4,651162791;0,837209302;0,511627907;0;6;0;0;6;1;0,837209302;0,511627907;0;6;NULL;NULL;1;N;3;0;0;1;P;F00101000010354;NULL;;02/07/2025 20:58;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 20:59:47.663;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:59:47.660;0;NULL;NULL;11;0;;;0;0;NULL
2500051622;1;3;86;17;1701;NULL;92,24806202;16,60465116;10,14728682;0;119;0;0;119;1;16,60465116;10,14728682;0;119;LABORATORIO GROBDI LES DESEA UN FELIZ CUMPLEAÑOS/ AGRADECEMOS SU PREFERENCIA (HACER DEDICATORIA CON ESE MENSAJE) ;NULL;1;N;5;0;0;1;P;F00101000010354;NULL;;02/07/2025 20:57;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 20:59:47.663;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:59:47.660;0;NULL;NULL;11;0;;;0;0;NULL
2500051621;1;3;1495;17;1706;NULL;41,00775194;7,381395349;4,510852713;0;52,9;0;0;52,9;1;7,381395349;4,510852713;0;52,9;F/C JOSELUIS;NULL;1;N;5;0;0;1;P;B00101000150662;NULL;;02/07/2025 20:51;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 20:51:13.420;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:51:13.410;0;NULL;NULL;11;0;;;0;0;NULL
2500051620;3;1;1521;6;610;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;3;0;0;1;P;B00A12000003435;NULL;;02/07/2025 20:49;87;CAJA;0;0;0;1;NULL;NULL;2025-07-02 20:48:51.160;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:48:51.150;0;NULL;NULL;15;0;;;0;0;NULL
2500051620;2;1;1735;6;610;NULL;9,302325581;1,674418605;1,023255814;0;12;0;0;12;1;1,674418605;1,023255814;0;12;NULL;NULL;1;N;3;0;0;1;P;B00A12000003435;NULL;;02/07/2025 20:49;87;CAJA;0;0;0;1;NULL;NULL;2025-07-02 20:48:51.160;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:48:51.150;0;NULL;NULL;15;0;;;0;0;NULL
2500051620;1;1;96;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;5;0;0;1;P;B00A12000003435;NULL;;02/07/2025 20:49;87;CAJA;0;0;0;1;NULL;NULL;2025-07-02 20:48:51.160;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:48:51.150;0;NULL;NULL;15;0;;;0;0;NULL
2500051619;2;4;2158;17;1702;;9,224806202;1,660465116;1,014728682;0;11,9;0;0;11,9;2;3,320930233;2,029457364;0;23,8;;;1;N;6;0;0;1;P;B00130000058216;0;;02/07/2025 20:48;;WSInforest;0;0;0;0;0;;2025-07-02 20:48:16.193;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051619;1;4;2148;14;1405;;23,17829457;4,172093023;2,549612403;0;29,9;0;0;29,9;2;8,344186047;5,099224806;0;59,8;;;1;N;6;0;0;1;P;B00130000058216;0;;02/07/2025 20:48;;WSInforest;0;0;0;0;0;;2025-07-02 20:48:16.193;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051618;1;4;2402;17;1706;;41,00775194;7,381395349;4,510852713;0;52,9;0;0;52,9;1;7,381395349;4,510852713;0;52,9;;;1;N;2;0;0;1;P;B00130000058215;0;;02/07/2025 20:45;;WSInforest;0;0;0;0;0;;2025-07-02 20:45:20.903;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051617;1;3;1949;17;1708;NULL;19,30232558;3,474418605;2,123255814;0;24,9;0;0;24,9;1;3,474418605;2,123255814;0;24,9;NULL;NULL;1;N;2;0;0;1;P;B00101000150661;NULL;;02/07/2025 20:39;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 20:39:31.040;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:39:31.030;0;NULL;NULL;11;0;;;0;0;NULL
2500051616;1;3;2424;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;2;0;0;1;P;B00101000150660;NULL;;02/07/2025 20:34;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 20:33:56.320;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:33:56.313;0;NULL;NULL;11;0;;;0;0;NULL
2500051615;1;3;54;17;1706;NULL;41,00775194;7,381395349;4,510852713;0;52,9;0;0;52,9;1;7,381395349;4,510852713;0;52,9;HB SISTER JOJAN;NULL;1;N;2;0;0;1;P;B00101000150659;NULL;;02/07/2025 20:32;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 20:32:56.690;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:32:56.687;0;NULL;NULL;11;0;;;0;0;NULL
2500051614;1;1;142;14;1410;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;1;1,395348837;0,852713178;0;10;NULL;NULL;1;N;2;0;0;1;P;B00A12000003431;NULL;;02/07/2025 20:19;0;CAJA;0;0;0;1;NULL;NULL;2025-07-02 20:18:59.673;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:18:59.667;0;NULL;NULL;15;0;;;0;0;NULL
2500051613;1;3;2414;17;1706;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;2;0;0;1;P;B00101000150658;NULL;;02/07/2025 20:17;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 20:17:28.153;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:17:28.143;0;NULL;NULL;11;0;;;0;0;NULL
2500051612;2;3;2567;14;1410;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;1;1,395348837;0,852713178;0;10;NULL;NULL;1;N;1;0;0;1;P;B00101000150657;NULL;;02/07/2025 20:16;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 20:16:00.510;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:16:00.503;0;NULL;NULL;11;0;;;0;0;NULL
2500051612;1;3;2360;20;2003;NULL;20,07751938;3,613953488;2,208527132;0;25,9;0;0;25,9;5;18,06976744;11,04263566;0;129,5;NULL;NULL;1;N;2;0;0;1;P;B00101000150657;NULL;;02/07/2025 20:15;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 20:16:00.510;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:16:00.503;0;NULL;NULL;11;0;;;0;0;NULL
2500051611;4;1;1732;6;610;NULL;9,302325581;1,674418605;1,023255814;0;12;0;0;12;1;1,674418605;1,023255814;0;12;NULL;NULL;1;N;3;0;0;1;P;B00A12000003436;NULL;;02/07/2025 20:15;91;CAJA;0;0;0;1;NULL;NULL;2025-07-02 20:14:59.183;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:14:59.180;0;NULL;NULL;15;0;;;0;0;NULL
2500051611;3;1;213;6;610;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;3;0;0;1;P;B00A12000003436;NULL;;02/07/2025 20:15;91;CAJA;0;0;0;1;NULL;NULL;2025-07-02 20:14:59.183;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:14:59.180;0;NULL;NULL;15;0;;;0;0;NULL
2500051611;2;1;201;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;5;0;0;1;P;B00A12000003436;NULL;;02/07/2025 20:15;91;CAJA;0;0;0;1;NULL;NULL;2025-07-02 20:14:59.183;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:14:59.180;0;NULL;NULL;15;0;;;0;0;NULL
2500051611;1;1;1965;14;1407;NULL;20,85271318;3,753488372;2,29379845;0;26,9;0;0;26,9;1;3,753488372;2,29379845;0;26,9;NULL;NULL;1;N;1;0;0;1;P;B00A12000003436;NULL;;02/07/2025 20:15;91;CAJA;0;0;0;1;NULL;NULL;2025-07-02 20:14:59.183;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:14:59.180;0;NULL;NULL;15;0;;;0;0;NULL
2500051610;4;1;2424;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;2;0;0;1;P;B00A12000003432;NULL;;02/07/2025 20:43;87;CAJA;0;0;0;0;NULL;NULL;2025-07-02 20:43:25.493;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:43:25.490;0;NULL;NULL;15;0;;;0;0;NULL
2500051610;3;1;295;12;1203;NULL;2,248062016;0,404651163;0,247286822;0;2,9;0;0;2,9;1;0,404651163;0,247286822;0;2,9;POCHADO;NULL;1;N;1;0;0;1;P;B00A12000003432;NULL;;02/07/2025 20:13;87;CAJA;0;0;0;1;NULL;NULL;2025-07-02 20:12:55.207;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:12:55.203;0;NULL;NULL;15;0;;;0;0;NULL
2500051610;2;1;245;14;1410;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;1;0;0;1;P;B00A12000003432;NULL;;02/07/2025 20:13;87;CAJA;0;0;0;1;NULL;NULL;2025-07-02 20:12:55.207;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:12:55.203;0;NULL;NULL;15;0;;;0;0;NULL
2500051610;1;1;1468;6;610;NULL;9,302325581;1,674418605;1,023255814;0;12;0;0;12;1;1,674418605;1,023255814;0;12;NULL;NULL;1;N;3;0;0;1;P;B00A12000003432;NULL;;02/07/2025 20:13;87;CAJA;0;0;0;1;NULL;NULL;2025-07-02 20:12:55.207;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:12:55.203;0;NULL;NULL;15;0;;;0;0;NULL
2500051609;1;4;2412;17;1706;;41,00775194;7,381395349;4,510852713;0;52,9;0;0;52,9;1;7,381395349;4,510852713;0;52,9;;;1;N;2;0;0;1;P;B00130000058214;0;;02/07/2025 20:12;;WSInforest;0;0;0;0;0;;2025-07-02 20:12:15.227;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500051608;2;3;544;17;1702;NULL;19,37984496;3,488372093;2,131782946;0;25;0;0;25;1;3,488372093;2,131782946;0;25;NULL;NULL;1;N;2;0;0;1;P;B00101000150656;NULL;;02/07/2025 20:09;0;VRPAZ;0;0;0;1;NULL;NULL;2025-07-02 20:08:48.020;1;1;;NULL;;1;02/07/2025 0:00;NULL;NULL;NULL;1;2025-07-02 20:08:48.013;0;NULL;NULL;11;0;;;0;0;NULL
