tDocumento;tCorrelativo;tTurno;tTipoPago;tOtroTipoPago;tMoneda;nTipoCambio;nMonto;nPropina;tTarjeta;tReferencia;tBanco;tNumero;tFechaVencimiento;tUsuario;fRegistro;nDolar;lReplica;fDiaContable;tNumeroATarjeta;tForma;tCodigoIntegracion
T00013000081380;1;1800000350;2;NULL;1;3,1;16;0;3;;NULL;7211;;JRUIZ;16/07/2018 21:48;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081379;1;1800000350;1;NULL;1;3,1;20;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 21:42;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081378;2;1800000350;2;NULL;1;3,1;23,5;0;5;;NULL;7921;;RCASTILLO;16/07/2018 21:39;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081378;1;1800000350;1;NULL;1;3,1;23,5;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 21:39;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081377;1;1800000350;1;NULL;1;3,1;78;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 21:38;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081376;1;1800000350;1;NULL;1;3,1;63;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 21:36;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081375;1;1800000350;1;NULL;1;3,1;49;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 21:35;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081374;2;1800000350;2;NULL;1;3,1;26;0;5;;NULL;1443;;JRUIZ;16/07/2018 21:35;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081374;1;1800000350;2;NULL;1;3,1;140;0;1;;NULL;6654;;JRUIZ;16/07/2018 21:35;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081373;1;1800000350;2;NULL;1;3,1;12;0;5;;NULL;1443;;RCASTILLO;16/07/2018 21:34;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081372;1;1800000350;1;NULL;1;3,1;10;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 21:32;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081371;1;1800000350;2;NULL;1;3,1;16;0;1;;NULL;4039;;RCASTILLO;16/07/2018 21:28;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081370;1;1800000350;2;NULL;1;3,1;16;0;5;;NULL;5633;;RCASTILLO;16/07/2018 21:26;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081369;1;1800000350;2;NULL;1;3,1;91;0;5;;NULL;1094;;RCASTILLO;16/07/2018 21:20;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081368;1;1800000350;1;NULL;1;3,1;12;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 21:20;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081367;1;1800000350;1;NULL;1;3,1;96;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 21:19;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081366;1;1800000350;1;NULL;1;3,1;50;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 21:17;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081365;1;1800000350;1;NULL;1;3,1;12;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 21:17;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081364;1;1800000350;1;NULL;1;3,1;50;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 21:13;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081363;1;1800000350;1;NULL;1;3,1;39;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 21:12;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081362;2;1800000350;2;NULL;1;3,1;53;0;1;;NULL;2465;;RCASTILLO;16/07/2018 21:11;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081362;1;1800000350;1;NULL;1;3,1;19;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 21:11;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081361;1;1800000350;2;NULL;1;3,1;75;0;3;;NULL;5515;;JRUIZ;16/07/2018 21:09;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081360;1;1800000350;2;NULL;1;3,1;75;0;5;;NULL;3978;;RCASTILLO;16/07/2018 21:07;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081359;1;1800000350;2;NULL;1;3,1;4,5;0;5;;NULL;5995;;RCASTILLO;16/07/2018 21:03;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081358;1;1800000350;2;NULL;1;3,1;62;4;1;;NULL;6430;;RCASTILLO;16/07/2018 20:59;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081357;1;1800000350;2;NULL;1;3,1;20;0;5;;NULL;3674;;RCASTILLO;16/07/2018 20:59;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081356;1;1800000350;2;NULL;1;3,1;82;0;5;;NULL;9637;;RCASTILLO;16/07/2018 20:58;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081355;1;1800000350;2;NULL;1;3,1;49;0;5;;NULL;2127;;RCASTILLO;16/07/2018 20:57;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081354;1;1800000350;1;NULL;1;3,1;26;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 20:46;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081353;1;1800000350;2;NULL;1;3,1;112;0;1;;NULL;4013;;RCASTILLO;16/07/2018 20:45;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081352;1;1800000350;1;NULL;1;3,1;15;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 20:44;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081351;1;1800000350;1;NULL;1;3,1;19;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 20:44;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081350;1;1800000350;1;NULL;1;3,1;18;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 20:42;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081349;2;1800000350;2;NULL;1;3,1;20;0;5;;NULL;8849;;RCASTILLO;16/07/2018 20:35;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081349;1;1800000350;1;NULL;1;3,1;16;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 20:35;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081348;1;1800000350;2;NULL;1;3,1;14;0;5;;NULL;775;;RCASTILLO;16/07/2018 20:30;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081347;1;1800000350;1;NULL;1;3,1;25;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 20:29;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081346;1;1800000350;1;NULL;1;3,1;38;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 20:28;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081345;1;1800000350;2;NULL;1;3,1;14;0;1;;NULL;4893;;RCASTILLO;16/07/2018 20:27;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081344;1;1800000350;1;NULL;1;3,1;42;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 20:27;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081343;1;1800000350;2;NULL;1;3,1;44;0;1;;NULL;6541;;RCASTILLO;16/07/2018 20:20;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081342;1;1800000350;1;NULL;1;3,1;161;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 20:17;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081341;1;1800000350;1;NULL;1;3,1;42;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 20:12;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081340;1;1800000350;1;NULL;1;3,1;25;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 20:10;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081339;1;1800000350;2;NULL;1;3,1;173;0;5;;NULL;802;;RCASTILLO;16/07/2018 20:09;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081338;1;1800000350;1;NULL;1;3,1;12;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 20:09;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081337;1;1800000350;2;NULL;1;3,1;19;0;5;;NULL;6071;;RCASTILLO;16/07/2018 20:07;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081336;1;1800000350;2;NULL;1;3,1;24;0;5;;NULL;3393;;RCASTILLO;16/07/2018 20:02;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081335;1;1800000350;2;NULL;1;3,1;62;10;1;;NULL;9015;;JRUIZ;16/07/2018 19:59;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081334;1;1800000350;2;NULL;1;3,1;38;0;5;;NULL;69;;RCASTILLO;16/07/2018 19:58;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081333;1;1800000350;2;NULL;1;3,1;28;0;5;;NULL;4820;;RCASTILLO;16/07/2018 19:57;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081332;1;1800000350;2;NULL;1;3,1;28;0;2;;NULL;6102;;RCASTILLO;16/07/2018 19:54;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081331;1;1800000350;2;NULL;1;3,1;35;5;1;;NULL;58;;RCASTILLO;16/07/2018 19:53;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081330;1;1800000350;1;NULL;1;3,1;22;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 19:49;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081329;1;1800000350;1;NULL;1;3,1;20;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 19:46;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081328;1;1800000350;2;NULL;1;3,1;19;2;5;;NULL;5444;;JRUIZ;16/07/2018 19:41;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081327;1;1800000350;2;NULL;1;3,1;25;0;5;;NULL;232;;RCASTILLO;16/07/2018 19:35;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081326;1;1800000350;1;NULL;1;3,1;44;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 19:34;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081325;1;1800000350;1;NULL;1;3,1;96;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 19:34;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081324;1;1800000350;1;NULL;1;3,1;70;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 19:28;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081323;1;1800000350;2;NULL;1;3,1;20;0;5;;NULL;7199;;RCASTILLO;16/07/2018 19:27;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081322;2;1800000350;2;NULL;1;3,1;22;3;2;;NULL;1024;;RCASTILLO;16/07/2018 19:26;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081322;1;1800000350;2;NULL;1;3,1;22;0;5;;NULL;7302;;RCASTILLO;16/07/2018 19:26;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081321;2;1800000350;2;NULL;1;3,1;32;0;5;;NULL;1592;;RCASTILLO;16/07/2018 19:22;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081320;1;1800000350;1;NULL;1;3,1;8;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 19:21;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081319;1;1800000350;1;NULL;1;3,1;8;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 19:20;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081318;1;1800000350;2;NULL;1;3,1;70;0;5;;NULL;1208;;RCASTILLO;16/07/2018 19:13;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081317;1;1800000350;2;NULL;1;3,1;33;0;5;;NULL;1923;;RCASTILLO;16/07/2018 19:08;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081316;1;1800000350;1;NULL;1;3,1;14;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 19:05;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081315;1;1800000350;2;NULL;1;3,1;76;4;5;;NULL;2894;;RCASTILLO;16/07/2018 19:05;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081314;1;1800000350;2;NULL;1;3,1;86;5;5;;NULL;9641;;RCASTILLO;16/07/2018 19:05;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081313;1;1800000350;2;NULL;1;3,1;14;0;5;;NULL;3070;;RCASTILLO;16/07/2018 19:04;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081312;1;1800000350;1;NULL;1;3,1;10;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 19:00;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081311;3;1800000350;2;NULL;1;3,1;15;0;5;;NULL;4293;;RCASTILLO;16/07/2018 19:02;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081311;2;1800000350;2;NULL;1;3,1;15;0;5;;NULL;5711;;RCASTILLO;16/07/2018 19:02;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081311;1;1800000350;1;NULL;1;3,1;21;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 19:02;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081310;1;1800000350;1;NULL;1;3,1;24;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 18:56;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081309;1;1800000350;2;NULL;1;3,1;37;0;1;;NULL;5397;;RCASTILLO;16/07/2018 18:53;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081308;1;1800000350;1;NULL;1;3,1;80;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 18:49;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081307;1;1800000350;1;NULL;1;3,1;15;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 18:48;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081306;1;1800000350;1;NULL;1;3,1;8;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 18:47;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081305;1;1800000350;2;NULL;1;3,1;82;0;5;;NULL;9543;;RCASTILLO;16/07/2018 18:46;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081304;1;1800000350;2;NULL;1;3,1;20;0;5;;NULL;;;RCASTILLO;16/07/2018 18:44;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081303;1;1800000350;2;NULL;1;3,1;30;0;5;;NULL;9885;;RCASTILLO;16/07/2018 18:43;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081302;1;1800000350;2;NULL;1;3,1;24;0;5;;NULL;3871;;RCASTILLO;16/07/2018 18:42;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081301;1;1800000350;2;NULL;1;3,1;12;0;5;;NULL;8794;;RCASTILLO;16/07/2018 18:41;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081300;1;1800000350;1;NULL;1;3,1;48;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 18:33;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081299;1;1800000350;1;NULL;1;3,1;26;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 18:29;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081298;1;1800000350;2;NULL;1;3,1;60;0;1;;NULL;9013;;RCASTILLO;16/07/2018 18:27;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081297;1;1800000350;1;NULL;1;3,1;47;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 18:26;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081296;1;1800000350;2;NULL;1;3,1;23;0;5;;NULL;2823;;RCASTILLO;16/07/2018 18:26;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081295;1;1800000350;2;NULL;1;3,1;28;0;5;;NULL;2068;;RCASTILLO;16/07/2018 18:25;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081294;1;1800000350;2;NULL;1;3,1;24;0;5;;NULL;1219;;RCASTILLO;16/07/2018 18:23;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081293;1;1800000350;1;NULL;1;3,1;7;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 18:22;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081292;1;1800000350;1;NULL;1;3,1;12;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 18:17;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081291;1;1800000350;1;NULL;1;3,1;8;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 18:17;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081290;1;1800000350;2;NULL;1;3,1;25;0;5;;NULL;3608;;RCASTILLO;16/07/2018 18:15;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081289;1;1800000350;1;NULL;1;3,1;31;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 18:14;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081288;1;1800000350;2;NULL;1;3,1;26;0;1;;NULL;5864;;RCASTILLO;16/07/2018 18:13;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081287;1;1800000350;1;NULL;1;3,1;30;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 18:11;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081286;1;1800000350;2;NULL;1;3,1;61;0;1;;NULL;784;;RCASTILLO;16/07/2018 18:07;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081285;1;1800000350;1;NULL;1;3,1;8;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 18:04;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081284;1;1800000350;2;NULL;1;3,1;29;0;5;;NULL;5740;;RCASTILLO;16/07/2018 18:02;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081283;1;1800000350;1;NULL;1;3,1;8;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 18:02;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081282;1;1800000350;2;NULL;1;3,1;53;0;5;;NULL;1760;;RCASTILLO;16/07/2018 18:01;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081281;1;1800000350;2;NULL;1;3,1;48;0;1;;NULL;7737;;RCASTILLO;16/07/2018 17:56;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081280;1;1800000350;1;NULL;1;3,1;8;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 17:51;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081279;1;1800000350;1;NULL;1;3,1;26;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 17:50;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081278;1;1800000350;1;NULL;1;3,1;10;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 17:49;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081277;1;1800000350;1;NULL;2;3,1;13,22580645;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 17:48;20;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081276;1;1800000350;1;NULL;1;3,1;12;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 17:48;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081275;1;1800000350;1;NULL;1;3,1;14;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 17:47;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081274;1;1800000350;1;NULL;1;3,1;56;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 17:46;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081273;1;1800000350;2;NULL;1;3,1;37;3,7;1;;NULL;7200;;RCASTILLO;16/07/2018 17:44;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081272;1;1800000350;1;NULL;1;3,1;6;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 17:43;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081271;1;1800000350;1;NULL;1;3,1;13;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 17:42;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081270;1;1800000350;1;NULL;1;3,1;53;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 17:41;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081269;1;1800000350;2;NULL;1;3,1;26;0;5;;NULL;1561;;RCASTILLO;16/07/2018 17:41;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081268;1;1800000350;2;NULL;1;3,1;30;0;1;;NULL;32;;RCASTILLO;16/07/2018 17:40;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081267;1;1800000350;2;NULL;1;3,1;49;0;5;;NULL;5919;;RCASTILLO;16/07/2018 17:38;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081266;1;1800000350;2;NULL;1;3,1;18;0;2;;NULL;5386;;RCASTILLO;16/07/2018 17:36;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081265;1;1800000350;2;NULL;1;3,1;28;0;5;;NULL;5874;;RCASTILLO;16/07/2018 17:34;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081264;1;1800000350;2;NULL;1;3,1;22;3;5;;NULL;807;;RCASTILLO;16/07/2018 17:26;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081263;1;1800000350;2;NULL;1;3,1;22;0;1;;NULL;8938;;RCASTILLO;16/07/2018 17:24;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081262;1;1800000350;1;NULL;1;3,1;34;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 17:09;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081261;2;1800000350;2;NULL;1;3,1;8;2;3;;NULL;4008;;JRUIZ;16/07/2018 17:05;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081261;1;1800000350;1;NULL;1;3,1;16;NULL;NULL;NULL;NULL;NULL;NULL;JRUIZ;16/07/2018 17:05;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081260;1;1800000350;2;NULL;1;3,1;28;2;1;;NULL;5430;;JRUIZ;16/07/2018 17:04;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081259;1;1800000350;1;NULL;1;3,1;37;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 17:03;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081258;1;1800000350;2;NULL;1;3,1;62;0;1;;NULL;5258;;RCASTILLO;16/07/2018 17:00;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081257;1;1800000350;2;NULL;1;3,1;27;0;2;;NULL;7611;;RCASTILLO;16/07/2018 16:58;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081256;1;1800000350;2;NULL;1;3,1;34;3,5;1;;NULL;9772;;RCASTILLO;16/07/2018 16:52;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081255;1;1800000350;2;NULL;1;3,1;16;0;5;;NULL;642;;RCASTILLO;16/07/2018 16:50;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081254;1;1800000350;2;NULL;1;3,1;118;0;5;;NULL;5049;;RCASTILLO;16/07/2018 16:48;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081253;1;1800000350;2;NULL;1;3,1;30;0;5;;NULL;9673;;RCASTILLO;16/07/2018 16:48;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081252;1;1800000350;2;NULL;1;3,1;13;0;1;;NULL;6043;;RCASTILLO;16/07/2018 16:46;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081251;1;1800000350;1;NULL;1;3,1;16;NULL;NULL;NULL;NULL;NULL;NULL;MORBEGOSO;16/07/2018 16:42;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081250;1;1800000350;2;NULL;1;3,1;25;0;5;;NULL;7684;;RCASTILLO;16/07/2018 16:30;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081249;1;1800000350;2;NULL;1;3,1;42;0;5;;NULL;8946;;RCASTILLO;16/07/2018 16:28;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081248;1;1800000350;2;NULL;1;3,1;10;3;1;;NULL;4029;;JRUIZ;16/07/2018 16:28;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081247;1;1800000350;2;NULL;1;3,1;11;0;5;;NULL;7684;;RCASTILLO;16/07/2018 16:27;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081246;1;1800000350;2;NULL;1;3,1;30;0;5;;NULL;3856;;RCASTILLO;16/07/2018 16:22;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081245;1;1800000350;1;NULL;1;3,1;6;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 16:21;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081244;1;1800000350;1;NULL;1;3,1;6;NULL;NULL;NULL;NULL;NULL;NULL;RCASTILLO;16/07/2018 16:20;NULL;NULL;16/07/2018 0:00;NULL;NULL;NULL
T00013000081243;1;1800000350;2;NULL;1;3,1;10;0;5;;NULL;7423;;RCASTILLO;16/07/2018 16:18;NULL;NULL;16/07/2018 0:00;;NULL;NULL
T00013000081242;1;1800000350;2;NULL;1;3,1;28;0;5;;NULL;7558;;RCASTILLO;16/07/2018 16:09;NULL;NULL;16/07/2018 0:00;;NULL;NULL
