tCodigoPedido;tItem;tItemCombo;tProducto;tProductoCombo;nCantidad;tCodigoGrupo;tCodigoSubGrupo;nPrecioNeto;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;nInsumo;nGasto;nManoObra;lImprimeArea;lImprime;nOrden;tObservacion;lCorte;lAtendidoC;fAtendidoC;tUsuarioAtendio
2500020613;1;2;1897;1731;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;ALMENDRA;NULL;NULL;NULL;NULL
2500020613;1;1;1897;245;1;14;1410;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020520;1;2;1345;1346;1;11;1107;4,724409449;0,850393701;0,42519685;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020520;1;1;1345;1347;1;11;1107;4,724409449;0,850393701;0,42519685;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020472;1;2;1898;180;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020472;1;1;1898;213;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;IDED;NULL;NULL;NULL;NULL
2500020446;1;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020446;1;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020444;2;2;1898;1969;12;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020444;2;1;1898;180;12;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020436;4;2;1898;1838;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020436;4;1;1898;180;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020436;3;2;1898;215;1;6;601;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020436;3;1;1898;180;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020436;2;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020436;2;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020436;1;2;1898;1521;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020436;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020430;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020430;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020429;1;2;1898;213;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;FRIO ;NULL;NULL;NULL;NULL
2500020429;1;1;1898;1967;1;14;1402;23,54330709;4,237795276;2,118897638;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020423;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020423;1;1;1898;1915;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020422;1;2;2695;2157;1;17;1704;7,795275591;1,403149606;0,701574803;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500020422;1;1;2695;2178;1;14;1412;23,54330709;4,237795276;2,118897638;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500020416;1;2;2695;2157;2;17;1704;7,795275591;2,806299213;1,403149606;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500020416;1;1;2695;2178;2;14;1412;23,54330709;8,475590551;4,237795276;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500020415;1;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020415;1;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;EDULCO;NULL;NULL;NULL;NULL
2500020414;1;4;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;S/A;NULL;NULL;NULL;NULL
2500020414;1;3;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;S/A;NULL;NULL;NULL;NULL
2500020414;1;2;1898;180;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020414;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020413;1;2;1982;2544;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500020413;1;1;1982;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500020408;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;MESSAAA;NULL;NULL;NULL;NULL
2500020408;1;1;1898;1919;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;MESAAAAA;NULL;NULL;NULL;NULL
2500020406;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;SIN AZUCAR;NULL;NULL;NULL;NULL
2500020406;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020404;3;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020404;3;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020404;2;2;1898;213;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;FRIA;NULL;NULL;NULL;NULL
2500020404;2;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020404;1;2;1898;213;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020404;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020393;1;2;1982;2544;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500020393;1;1;1982;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500020382;1;2;1982;2544;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500020382;1;1;1982;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500020372;1;2;1897;210;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020372;1;1;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020360;1;2;1897;210;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020360;1;1;1897;1966;1;14;1402;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020352;3;2;1897;1966;1;14;1402;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020352;3;1;1897;208;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020344;1;2;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020344;1;1;1897;1724;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020211;1;2;1667;1499;1;17;1706;39,29133858;7,072440945;3,536220472;0;49,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500020211;1;1;1667;54;1;17;1706;39,29133858;7,072440945;3,536220472;0;49,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500020205;1;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020205;1;1;1898;213;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020203;3;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;AL T;NULL;NULL;NULL;NULL
2500020203;3;1;1898;1967;1;14;1402;23,54330709;4,237795276;2,118897638;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020199;1;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020199;1;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020190;2;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020190;2;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020190;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020190;1;1;1898;1916;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020177;1;4;1898;1917;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020177;1;3;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;SIN PALTA Y SINTOMATE;NULL;NULL;NULL;NULL
2500020177;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020177;1;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020176;2;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020176;2;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020176;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020176;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020175;2;2;1898;213;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;ICE;NULL;NULL;NULL;NULL
2500020175;2;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020175;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;AL TIEMPO;NULL;NULL;NULL;NULL
2500020175;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020174;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020174;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020169;2;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020169;2;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020169;1;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020169;1;1;1898;1837;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020168;1;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;POLLO PLANCHA;NULL;NULL;NULL;NULL
2500020168;1;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;C/EDULCO;NULL;NULL;NULL;NULL
2500020166;3;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020166;3;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020166;1;4;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;SIN AURUGULA;NULL;NULL;NULL;NULL
2500020166;1;3;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020166;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;C/EDULCO;NULL;NULL;NULL;NULL
2500020166;1;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020161;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020161;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020159;1;4;1898;180;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020159;1;3;1898;180;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020159;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020159;1;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020152;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020152;1;1;1898;1920;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020144;1;2;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020144;1;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;S/A;NULL;NULL;NULL;NULL
2500020118;1;2;1897;1966;1;14;1402;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020118;1;1;1897;208;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020108;1;2;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020108;1;1;1897;1966;1;14;1402;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020100;1;2;1897;1966;1;14;1402;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020100;1;1;1897;210;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020097;2;2;1897;1966;1;14;1402;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020097;2;1;1897;1731;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020095;1;4;1897;1966;1;14;1402;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020095;1;3;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020095;1;2;1897;1724;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020095;1;1;1897;1724;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020063;1;2;1345;1346;1;11;1107;4,724409449;0,850393701;0,42519685;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020063;1;1;1345;1347;1;11;1107;4,724409449;0,850393701;0,42519685;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020025;2;2;1345;1347;1;11;1107;4,724409449;0,850393701;0,42519685;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500020025;2;1;1345;1347;1;11;1107;4,724409449;0,850393701;0,42519685;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019940;1;2;1982;2544;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019940;1;1;1982;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019932;2;4;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019932;2;3;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019932;2;2;1898;1967;1;14;1402;23,54330709;4,237795276;2,118897638;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019932;2;1;1898;180;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019923;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019923;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019912;2;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019912;2;1;1898;1916;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019912;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019912;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019906;1;4;1898;1916;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019906;1;3;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019906;1;2;1898;1838;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019906;1;1;1898;213;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;HIERBA LUISA FRIO;NULL;NULL;NULL;NULL
2500019903;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019903;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019893;1;2;1898;180;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019893;1;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;AL TIEMPO;NULL;NULL;NULL;NULL
2500019890;1;2;1898;1918;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019890;1;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019885;2;2;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019885;2;1;1897;1966;1;14;1402;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;S/GRANOLA;NULL;NULL;NULL;NULL
2500019885;1;2;1897;210;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019885;1;1;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019871;2;2;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019871;2;1;1897;245;1;14;1410;13,30708661;2,395275591;1,197637795;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019871;1;2;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019871;1;1;1897;1466;1;14;1410;14,17322835;2,551181102;1,275590551;0;18;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019866;1;2;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019866;1;1;1897;1466;1;14;1410;14,17322835;2,551181102;1,275590551;0;18;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019858;1;6;1897;1803;1;6;605;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019858;1;5;1897;208;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019858;1;4;1897;208;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019858;1;3;1897;262;1;14;1410;20,47244094;3,68503937;1,842519685;0;26;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019858;1;2;1897;1466;1;14;1410;14,17322835;2,551181102;1,275590551;0;18;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019858;1;1;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019851;1;4;1897;208;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019851;1;3;1897;208;1;6;610;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019851;1;2;1897;262;1;14;1410;20,47244094;3,68503937;1,842519685;0;26;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019851;1;1;1897;262;1;14;1410;20,47244094;3,68503937;1,842519685;0;26;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019847;1;2;1897;2299;1;14;1410;17,32283465;3,118110236;1,559055118;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019847;1;1;1897;210;1;6;610;7,874015748;1,417322835;0,708661417;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019834;1;2;1973;1272;1;11;1105;22,75590551;4,096062992;2,048031496;0;28,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019834;1;1;1973;2412;1;17;1706;39,29133858;7,072440945;3,536220472;0;49,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019794;1;2;1982;2544;2;14;1412;24,33070866;8,759055118;4,379527559;0;30,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019794;1;1;1982;1969;2;6;609;7,086614173;2,551181102;1,275590551;0;9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500019700;5;2;1345;1347;1;11;1107;4,724409449;0,850393701;0,42519685;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019700;5;1;1345;1347;1;11;1107;4,724409449;0,850393701;0,42519685;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019696;2;2;1345;1349;1;11;1107;4,724409449;0,850393701;0,42519685;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019696;2;1;1345;1347;1;11;1107;4,724409449;0,850393701;0,42519685;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019693;1;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;S/AZUCAR;NULL;NULL;NULL;NULL
2500019693;1;1;1898;344;1;14;1412;24,33070866;4,379527559;2,18976378;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019683;1;2;1898;1916;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019683;1;1;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019682;3;2;1898;1969;1;6;609;7,086614173;1,275590551;0,637795276;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500019682;3;1;1898;1842;1;14;1412;19,60629921;3,529133858;1,764566929;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
